date,year,temperature,min_temperature,max_temperature,season_year,season,day_in_season
1865-08-06,1865,15.0,7.5,,1865,3,67
1865-08-07,1865,16.1,12.2,,1865,3,68
1865-08-08,1865,15.5,13.7,,1865,3,69
1865-08-09,1865,16.5,10.3,,1865,3,70
1865-08-10,1865,18.7,11.3,,1865,3,71
1865-08-11,1865,20.8,15.4,,1865,3,72
1865-08-12,1865,21.9,17.7,,1865,3,73
1865-08-13,1865,19.3,17.2,,1865,3,74
1865-08-14,1865,17.4,15.8,,1865,3,75
1865-08-15,1865,17.5,13.1,,1865,3,76
1865-08-16,1865,17.7,15.1,,1865,3,77
1865-08-17,1865,17.2,15.1,,1865,3,78
1865-08-18,1865,16.3,13.2,,1865,3,79
1865-08-19,1865,16.7,14.4,,1865,3,80
1865-08-20,1865,17.8,10.5,,1865,3,81
1865-08-21,1865,19.8,14.8,,1865,3,82
1865-08-22,1865,18.0,15.5,,1865,3,83
1865-08-23,1865,19.1,16.8,,1865,3,84
1865-08-24,1865,17.4,15.5,,1865,3,85
1865-08-25,1865,15.7,13.6,,1865,3,86
1865-08-26,1865,18.2,13.4,,1865,3,87
1865-08-27,1865,21.0,16.5,,1865,3,88
1865-08-28,1865,23.2,17.5,,1865,3,89
1865-08-29,1865,19.7,16.9,,1865,3,90
1865-08-30,1865,16.5,14.5,,1865,3,91
1865-08-31,1865,14.3,10.5,,1865,3,92
1865-09-01,1865,16.2,9.5,,1865,4,1
1865-09-02,1865,17.7,15.3,,1865,4,2
1865-09-03,1865,17.2,11.5,,1865,4,3
1865-09-04,1865,18.0,11.9,,1865,4,4
1865-09-05,1865,18.8,13.0,,1865,4,5
1865-09-06,1865,19.3,13.3,,1865,4,6
1865-09-07,1865,18.6,12.1,,1865,4,7
1865-09-08,1865,19.9,14.1,,1865,4,8
1865-09-09,1865,20.2,15.2,,1865,4,9
1865-09-10,1865,21.3,15.7,,1865,4,10
1865-09-11,1865,21.5,16.2,,1865,4,11
1865-09-12,1865,17.6,15.2,,1865,4,12
1865-09-13,1865,14.0,8.6,,1865,4,13
1865-09-14,1865,14.6,8.0,,1865,4,14
1865-09-15,1865,15.6,8.8,,1865,4,15
1865-09-16,1865,15.2,9.2,,1865,4,16
1865-09-17,1865,15.0,8.5,,1865,4,17
1865-09-18,1865,16.1,8.8,,1865,4,18
1865-09-19,1865,15.3,10.0,,1865,4,19
1865-09-20,1865,15.7,8.5,,1865,4,20
1865-09-21,1865,16.9,11.7,,1865,4,21
1865-09-22,1865,15.8,10.0,,1865,4,22
1865-09-23,1865,14.3,9.0,,1865,4,23
1865-09-24,1865,13.5,6.2,,1865,4,24
1865-09-25,1865,13.9,6.3,,1865,4,25
1865-09-26,1865,15.2,7.6,,1865,4,26
1865-09-27,1865,14.7,9.9,,1865,4,27
1865-09-28,1865,14.3,8.3,,1865,4,28
1865-09-29,1865,13.6,9.3,,1865,4,29
1865-09-30,1865,11.8,5.0,,1865,4,30
1865-10-01,1865,13.5,8.0,,1865,4,31
1865-10-02,1865,12.8,7.4,,1865,4,32
1865-10-03,1865,12.8,6.6,,1865,4,33
1865-10-04,1865,12.8,7.5,,1865,4,34
1865-10-05,1865,9.6,4.3,,1865,4,35
1865-10-06,1865,9.0,4.5,,1865,4,36
1865-10-07,1865,10.0,3.5,,1865,4,37
1865-10-08,1865,13.5,6.1,,1865,4,38
1865-10-09,1865,14.7,10.5,,1865,4,39
1865-10-10,1865,13.1,11.5,,1865,4,40
1865-10-11,1865,13.0,10.6,,1865,4,41
1865-10-12,1865,10.8,9.0,,1865,4,42
1865-10-13,1865,11.0,6.6,,1865,4,43
1865-10-14,1865,9.1,7.8,,1865,4,44
1865-10-15,1865,9.1,6.1,,1865,4,45
1865-10-16,1865,7.8,5.1,,1865,4,46
1865-10-17,1865,8.4,3.5,,1865,4,47
1865-10-18,1865,10.8,7.1,,1865,4,48
1865-10-19,1865,10.8,8.5,,1865,4,49
1865-10-20,1865,9.9,6.7,,1865,4,50
1865-10-21,1865,8.7,6.8,,1865,4,51
1865-10-22,1865,11.4,6.3,,1865,4,52
1865-10-23,1865,10.9,9.5,,1865,4,53
1865-10-24,1865,11.8,9.4,,1865,4,54
1865-10-25,1865,11.6,9.0,,1865,4,55
1865-10-26,1865,11.0,8.7,,1865,4,56
1865-10-27,1865,12.2,9.2,,1865,4,57
1865-10-28,1865,8.4,6.0,,1865,4,58
1865-10-29,1865,7.2,2.8,,1865,4,59
1865-10-30,1865,11.5,7.6,,1865,4,60
1865-10-31,1865,10.0,8.5,,1865,4,61
1865-11-01,1865,7.1,3.6,,1865,4,62
1865-11-02,1865,7.6,6.7,,1865,4,63
1865-11-03,1865,6.1,5.3,,1865,4,64
1865-11-04,1865,4.9,4.0,,1865,4,65
1865-11-05,1865,5.3,4.1,,1865,4,66
1865-11-06,1865,6.4,4.6,,1865,4,67
1865-11-07,1865,6.5,5.3,,1865,4,68
1865-11-08,1865,5.7,3.1,,1865,4,69
1865-11-09,1865,6.1,5.0,,1865,4,70
1865-11-10,1865,6.3,3.9,,1865,4,71
1865-11-11,1865,1.8,-0.7,,1865,4,72
1865-11-12,1865,0.9,-2.8,,1865,4,73
1865-11-13,1865,1.9,-2.1,,1865,4,74
1865-11-14,1865,1.8,-1.1,,1865,4,75
1865-11-15,1865,0.9,-1.3,,1865,4,76
1865-11-16,1865,3.2,-0.6,,1865,4,77
1865-11-17,1865,5.6,2.0,,1865,4,78
1865-11-18,1865,8.1,5.0,,1865,4,79
1865-11-19,1865,4.9,2.4,,1865,4,80
1865-11-20,1865,5.0,0.9,,1865,4,81
1865-11-21,1865,7.4,3.6,,1865,4,82
1865-11-22,1865,11.2,6.3,,1865,4,83
1865-11-23,1865,14.0,10.7,,1865,4,84
1865-11-24,1865,9.1,5.0,,1865,4,85
1865-11-25,1865,10.8,7.6,,1865,4,86
1865-11-26,1865,9.6,7.1,,1865,4,87
1865-11-27,1865,7.5,5.9,,1865,4,88
1865-11-28,1865,7.4,5.4,,1865,4,89
1865-11-29,1865,7.2,5.2,,1865,4,90
1865-11-30,1865,5.3,3.7,,1865,4,91
1865-12-01,1865,4.6,3.0,,1866,1,1
1865-12-02,1865,5.0,2.4,,1866,1,2
1865-12-03,1865,4.1,3.0,,1866,1,3
1865-12-04,1865,3.4,2.6,,1866,1,4
1865-12-05,1865,4.9,2.6,,1866,1,5
1865-12-06,1865,4.7,2.2,,1866,1,6
1865-12-07,1865,3.3,1.8,,1866,1,7
1865-12-08,1865,2.0,-1.2,,1866,1,8
1865-12-09,1865,1.3,1.2,,1866,1,9
1865-12-10,1865,0.0,-2.7,,1866,1,10
1865-12-11,1865,-0.1,-0.7,,1866,1,11
1865-12-12,1865,-0.8,-2.5,,1866,1,12
1865-12-13,1865,-3.0,-5.5,,1866,1,13
1865-12-14,1865,-4.8,-6.0,,1866,1,14
1865-12-15,1865,-1.7,-6.5,,1866,1,15
1865-12-16,1865,-4.6,-8.8,,1866,1,16
1865-12-17,1865,-1.6,-4.9,,1866,1,17
1865-12-18,1865,1.8,-4.9,,1866,1,18
1865-12-19,1865,-0.4,-2.2,,1866,1,19
1865-12-20,1865,-1.7,-5.4,,1866,1,20
1865-12-21,1865,-2.8,-4.2,,1866,1,21
1865-12-22,1865,-4.6,-7.2,,1866,1,22
1865-12-23,1865,-3.7,-6.0,,1866,1,23
1865-12-24,1865,-3.3,-5.6,,1866,1,24
1865-12-25,1865,-4.6,-5.9,,1866,1,25
1865-12-26,1865,-3.9,-6.7,,1866,1,26
1865-12-27,1865,-4.0,-6.0,,1866,1,27
1865-12-28,1865,-3.4,-7.0,,1866,1,28
1865-12-29,1865,-2.5,-5.3,,1866,1,29
1865-12-30,1865,0.6,-3.9,,1866,1,30
1865-12-31,1865,1.5,-2.3,,1866,1,31
1866-01-01,1866,2.4,1.5,,1866,1,32
1866-01-02,1866,2.5,0.5,,1866,1,33
1866-01-03,1866,3.6,0.6,,1866,1,34
1866-01-04,1866,1.9,0.0,,1866,1,35
1866-01-05,1866,0.3,-0.9,,1866,1,36
1866-01-06,1866,1.1,-1.4,,1866,1,37
1866-01-07,1866,1.5,0.0,,1866,1,38
1866-01-08,1866,6.1,1.2,,1866,1,39
1866-01-09,1866,5.0,1.8,,1866,1,40
1866-01-10,1866,3.7,0.9,,1866,1,41
1866-01-11,1866,5.9,2.0,,1866,1,42
1866-01-12,1866,1.4,-0.8,,1866,1,43
1866-01-13,1866,2.0,-1.2,,1866,1,44
1866-01-14,1866,6.0,2.0,,1866,1,45
1866-01-15,1866,6.7,4.1,,1866,1,46
1866-01-16,1866,6.5,4.3,,1866,1,47
1866-01-17,1866,6.1,5.2,,1866,1,48
1866-01-18,1866,5.9,4.5,,1866,1,49
1866-01-19,1866,5.7,0.5,,1866,1,50
1866-01-20,1866,5.8,2.8,,1866,1,51
1866-01-21,1866,5.1,2.4,,1866,1,52
1866-01-22,1866,3.8,0.5,,1866,1,53
1866-01-23,1866,5.2,2.0,,1866,1,54
1866-01-24,1866,2.9,1.8,,1866,1,55
1866-01-25,1866,1.4,-1.8,,1866,1,56
1866-01-26,1866,1.1,-1.3,,1866,1,57
1866-01-27,1866,2.3,-1.1,,1866,1,58
1866-01-28,1866,2.7,-1.0,,1866,1,59
1866-01-29,1866,7.4,0.8,,1866,1,60
1866-01-30,1866,6.4,4.3,,1866,1,61
1866-01-31,1866,5.7,0.7,,1866,1,62
1866-02-01,1866,10.1,5.1,,1866,1,63
1866-02-02,1866,14.0,10.5,,1866,1,64
1866-02-03,1866,7.8,5.5,,1866,1,65
1866-02-04,1866,6.0,2.5,,1866,1,66
1866-02-05,1866,7.6,4.5,,1866,1,67
1866-02-06,1866,9.7,5.2,,1866,1,68
1866-02-07,1866,11.8,9.5,,1866,1,69
1866-02-08,1866,7.1,5.6,,1866,1,70
1866-02-09,1866,5.1,2.1,,1866,1,71
1866-02-10,1866,8.1,0.9,,1866,1,72
1866-02-11,1866,8.9,2.8,,1866,1,73
1866-02-12,1866,6.8,3.9,,1866,1,74
1866-02-13,1866,4.8,3.5,,1866,1,75
1866-02-14,1866,2.8,1.2,,1866,1,76
1866-02-15,1866,3.5,0.1,,1866,1,77
1866-02-16,1866,6.5,2.9,,1866,1,78
1866-02-17,1866,7.2,2.9,,1866,1,79
1866-02-18,1866,6.7,1.6,,1866,1,80
1866-02-19,1866,2.0,0.8,,1866,1,81
1866-02-20,1866,3.9,1.5,,1866,1,82
1866-02-21,1866,3.7,2.4,,1866,1,83
1866-02-22,1866,1.9,-0.2,,1866,1,84
1866-02-23,1866,5.3,2.0,,1866,1,85
1866-02-24,1866,5.1,4.1,,1866,1,86
1866-02-25,1866,1.8,0.4,,1866,1,87
1866-02-26,1866,2.4,-2.3,,1866,1,88
1866-02-27,1866,5.0,-0.5,,1866,1,89
1866-02-28,1866,6.7,2.6,,1866,1,90
1866-03-01,1866,5.2,0.4,,1866,2,1
1866-03-02,1866,7.8,3.0,,1866,2,2
1866-03-03,1866,3.7,1.5,,1866,2,3
1866-03-04,1866,8.2,3.5,,1866,2,4
1866-03-05,1866,8.2,7.2,,1866,2,5
1866-03-06,1866,4.2,2.9,,1866,2,6
1866-03-07,1866,6.6,1.4,,1866,2,7
1866-03-08,1866,3.7,2.0,,1866,2,8
1866-03-09,1866,2.8,1.5,,1866,2,9
1866-03-10,1866,1.6,-0.1,,1866,2,10
1866-03-11,1866,2.3,0.6,,1866,2,11
1866-03-12,1866,3.4,-0.1,,1866,2,12
1866-03-13,1866,4.1,2.7,,1866,2,13
1866-03-14,1866,0.4,-1.0,,1866,2,14
1866-03-15,1866,0.3,-4.9,,1866,2,15
1866-03-16,1866,5.2,-0.9,,1866,2,16
1866-03-17,1866,6.7,3.8,,1866,2,17
1866-03-18,1866,5.3,2.5,,1866,2,18
1866-03-19,1866,5.7,3.5,,1866,2,19
1866-03-20,1866,7.7,6.1,,1866,2,20
1866-03-21,1866,5.1,2.6,,1866,2,21
1866-03-22,1866,3.8,2.5,,1866,2,22
1866-03-23,1866,3.7,1.0,,1866,2,23
1866-03-24,1866,7.7,2.2,,1866,2,24
1866-03-25,1866,7.3,5.7,,1866,2,25
1866-03-26,1866,6.3,5.0,,1866,2,26
1866-03-27,1866,7.2,0.3,,1866,2,27
1866-03-28,1866,9.2,7.0,,1866,2,28
1866-03-29,1866,9.5,5.3,,1866,2,29
1866-03-30,1866,10.6,7.4,,1866,2,30
1866-03-31,1866,10.5,8.6,,1866,2,31
1866-04-01,1866,8.2,6.4,,1866,2,32
1866-04-02,1866,5.4,5.0,,1866,2,33
1866-04-03,1866,7.9,0.5,,1866,2,34
1866-04-04,1866,5.8,3.1,,1866,2,35
1866-04-05,1866,7.9,0.9,,1866,2,36
1866-04-06,1866,8.5,4.4,,1866,2,37
1866-04-07,1866,12.1,6.1,,1866,2,38
1866-04-08,1866,12.1,7.9,,1866,2,39
1866-04-09,1866,11.0,6.8,,1866,2,40
1866-04-10,1866,9.2,5.6,,1866,2,41
1866-04-11,1866,12.6,3.4,,1866,2,42
1866-04-12,1866,11.5,8.5,,1866,2,43
1866-04-13,1866,13.9,7.8,,1866,2,44
1866-04-14,1866,11.6,10.2,,1866,2,45
1866-04-15,1866,9.0,7.6,,1866,2,46
1866-04-16,1866,10.1,2.5,,1866,2,47
1866-04-17,1866,13.2,4.7,,1866,2,48
1866-04-18,1866,12.6,9.5,,1866,2,49
1866-04-19,1866,14.0,8.1,,1866,2,50
1866-04-20,1866,12.6,11.3,,1866,2,51
1866-04-21,1866,9.0,8.3,,1866,2,52
1866-04-22,1866,8.9,4.9,,1866,2,53
1866-04-23,1866,7.4,3.4,,1866,2,54
1866-04-24,1866,9.5,3.2,,1866,2,55
1866-04-25,1866,11.8,3.7,,1866,2,56
1866-04-26,1866,13.1,5.3,,1866,2,57
1866-04-27,1866,15.8,7.7,,1866,2,58
1866-04-28,1866,19.3,10.5,,1866,2,59
1866-04-29,1866,14.4,13.9,,1866,2,60
1866-04-30,1866,10.6,9.2,,1866,2,61
1866-05-01,1866,13.4,9.5,,1866,2,62
1866-05-02,1866,10.7,9.1,,1866,2,63
1866-05-03,1866,12.0,7.8,,1866,2,64
1866-05-04,1866,13.3,8.2,,1866,2,65
1866-05-05,1866,8.2,5.0,,1866,2,66
1866-05-06,1866,11.0,2.7,,1866,2,67
1866-05-07,1866,12.6,7.5,,1866,2,68
1866-05-08,1866,12.9,5.6,,1866,2,69
1866-05-09,1866,16.1,7.5,,1866,2,70
1866-05-10,1866,14.2,11.7,,1866,2,71
1866-05-11,1866,14.6,5.7,,1866,2,72
1866-05-12,1866,10.4,9.5,,1866,2,73
1866-05-13,1866,9.7,7.9,,1866,2,74
1866-05-14,1866,8.2,6.6,,1866,2,75
1866-05-15,1866,7.9,3.1,,1866,2,76
1866-05-16,1866,9.3,4.7,,1866,2,77
1866-05-17,1866,9.4,4.0,,1866,2,78
1866-05-18,1866,10.4,2.5,,1866,2,79
1866-05-19,1866,11.6,4.3,,1866,2,80
1866-05-20,1866,10.5,3.1,,1866,2,81
1866-05-21,1866,9.9,2.7,,1866,2,82
1866-05-22,1866,10.2,2.6,,1866,2,83
1866-05-23,1866,10.0,4.0,,1866,2,84
1866-05-24,1866,11.1,2.0,,1866,2,85
1866-05-25,1866,10.3,5.4,,1866,2,86
1866-05-26,1866,14.7,10.2,,1866,2,87
1866-05-27,1866,14.0,9.5,,1866,2,88
1866-05-28,1866,14.8,11.3,,1866,2,89
1866-05-29,1866,15.8,11.5,,1866,2,90
1866-05-30,1866,15.0,12.0,,1866,2,91
1866-05-31,1866,14.6,12.3,,1866,2,92
1866-06-01,1866,18.0,11.5,,1866,3,1
1866-06-02,1866,18.2,14.8,,1866,3,2
1866-06-03,1866,20.5,14.5,,1866,3,3
1866-06-04,1866,17.0,14.5,,1866,3,4
1866-06-05,1866,16.9,12.5,,1866,3,5
1866-06-06,1866,17.3,13.5,,1866,3,6
1866-06-07,1866,17.6,11.3,,1866,3,7
1866-06-08,1866,18.9,12.5,,1866,3,8
1866-06-09,1866,19.9,12.4,,1866,3,9
1866-06-10,1866,22.2,13.9,,1866,3,10
1866-06-11,1866,22.8,16.3,,1866,3,11
1866-06-12,1866,22.0,15.8,,1866,3,12
1866-06-13,1866,17.3,15.8,,1866,3,13
1866-06-14,1866,14.6,13.7,,1866,3,14
1866-06-15,1866,16.3,13.4,,1866,3,15
1866-06-16,1866,15.8,11.8,,1866,3,16
1866-06-17,1866,12.4,10.8,,1866,3,17
1866-06-18,1866,14.2,7.0,,1866,3,18
1866-06-19,1866,18.4,8.9,,1866,3,19
1866-06-20,1866,19.9,14.5,,1866,3,20
1866-06-21,1866,20.8,12.2,,1866,3,21
1866-06-22,1866,21.7,15.5,,1866,3,22
1866-06-23,1866,21.5,17.3,,1866,3,23
1866-06-24,1866,21.5,15.0,,1866,3,24
1866-06-25,1866,21.2,14.6,,1866,3,25
1866-06-26,1866,20.5,15.7,,1866,3,26
1866-06-27,1866,19.3,15.0,,1866,3,27
1866-06-28,1866,23.2,15.5,,1866,3,28
1866-06-29,1866,23.0,19.6,,1866,3,29
1866-06-30,1866,19.6,16.8,,1866,3,30
1866-07-01,1866,18.9,17.4,,1866,3,31
1866-07-02,1866,17.0,15.0,,1866,3,32
1866-07-03,1866,15.4,13.3,,1866,3,33
1866-07-04,1866,17.5,13.5,,1866,3,34
1866-07-05,1866,16.2,13.9,,1866,3,35
1866-07-06,1866,17.2,14.0,,1866,3,36
1866-07-07,1866,15.5,14.1,,1866,3,37
1866-07-08,1866,16.1,11.4,,1866,3,38
1866-07-09,1866,18.7,11.9,,1866,3,39
1866-07-10,1866,21.1,16.7,,1866,3,40
1866-07-11,1866,21.1,13.9,,1866,3,41
1866-07-12,1866,22.2,14.8,,1866,3,42
1866-07-13,1866,23.0,14.5,,1866,3,43
1866-07-14,1866,23.9,17.0,,1866,3,44
1866-07-15,1866,25.5,18.0,,1866,3,45
1866-07-16,1866,24.2,16.8,,1866,3,46
1866-07-17,1866,22.4,15.4,,1866,3,47
1866-07-18,1866,23.9,16.8,,1866,3,48
1866-07-19,1866,17.9,16.8,,1866,3,49
1866-07-20,1866,17.0,13.7,,1866,3,50
1866-07-21,1866,16.9,11.5,,1866,3,51
1866-07-22,1866,17.3,9.8,,1866,3,52
1866-07-23,1866,18.4,11.1,,1866,3,53
1866-07-24,1866,17.1,13.6,,1866,3,54
1866-07-25,1866,18.2,13.9,,1866,3,55
1866-07-26,1866,16.8,12.7,,1866,3,56
1866-07-27,1866,17.5,11.8,,1866,3,57
1866-07-28,1866,17.7,14.1,,1866,3,58
1866-07-29,1866,16.9,13.3,,1866,3,59
1866-07-30,1866,15.2,12.5,,1866,3,60
1866-07-31,1866,13.7,11.0,,1866,3,61
1866-08-01,1866,14.4,11.5,,1866,3,62
1866-08-02,1866,15.3,8.2,,1866,3,63
1866-08-03,1866,17.6,13.7,,1866,3,64
1866-08-04,1866,17.4,15.2,,1866,3,65
1866-08-05,1866,15.0,13.3,,1866,3,66
1866-08-06,1866,15.0,11.5,,1866,3,67
1866-08-07,1866,18.4,8.5,,1866,3,68
1866-08-08,1866,18.5,17.1,,1866,3,69
1866-08-09,1866,17.4,14.7,,1866,3,70
1866-08-10,1866,15.4,13.8,,1866,3,71
1866-08-11,1866,12.2,10.1,,1866,3,72
1866-08-12,1866,12.7,9.4,,1866,3,73
1866-08-13,1866,13.9,11.5,,1866,3,74
1866-08-14,1866,15.1,11.9,,1866,3,75
1866-08-15,1866,15.5,13.1,,1866,3,76
1866-08-16,1866,16.6,11.5,,1866,3,77
1866-08-17,1866,16.0,15.0,,1866,3,78
1866-08-18,1866,14.9,9.8,,1866,3,79
1866-08-19,1866,16.6,9.6,,1866,3,80
1866-08-20,1866,17.6,13.9,,1866,3,81
1866-08-21,1866,17.7,15.4,,1866,3,82
1866-08-22,1866,17.6,15.5,,1866,3,83
1866-08-23,1866,17.0,11.5,,1866,3,84
1866-08-24,1866,20.2,15.8,,1866,3,85
1866-08-25,1866,19.0,16.7,,1866,3,86
1866-08-26,1866,19.0,13.5,,1866,3,87
1866-08-27,1866,20.4,14.4,,1866,3,88
1866-08-28,1866,18.7,15.8,,1866,3,89
1866-08-29,1866,14.2,12.2,,1866,3,90
1866-08-30,1866,14.1,11.5,,1866,3,91
1866-08-31,1866,16.5,9.2,,1866,3,92
1866-09-01,1866,14.8,13.4,,1866,4,1
1866-09-02,1866,16.4,10.5,,1866,4,2
1866-09-03,1866,13.4,11.5,,1866,4,3
1866-09-04,1866,14.8,8.9,,1866,4,4
1866-09-05,1866,19.1,11.5,,1866,4,5
1866-09-06,1866,18.9,15.9,,1866,4,6
1866-09-07,1866,18.6,16.5,,1866,4,7
1866-09-08,1866,16.4,16.1,,1866,4,8
1866-09-09,1866,13.7,11.8,,1866,4,9
1866-09-10,1866,14.3,8.4,,1866,4,10
1866-09-11,1866,14.1,13.0,,1866,4,11
1866-09-12,1866,13.4,11.4,,1866,4,12
1866-09-13,1866,15.7,11.3,,1866,4,13
1866-09-14,1866,17.6,14.0,,1866,4,14
1866-09-15,1866,14.0,12.7,,1866,4,15
1866-09-16,1866,13.1,10.8,,1866,4,16
1866-09-17,1866,12.7,10.8,,1866,4,17
1866-09-18,1866,10.5,9.3,,1866,4,18
1866-09-19,1866,10.1,5.7,,1866,4,19
1866-09-20,1866,13.1,6.3,,1866,4,20
1866-09-21,1866,15.2,12.0,,1866,4,21
1866-09-22,1866,17.7,13.0,,1866,4,22
1866-09-23,1866,17.6,13.5,,1866,4,23
1866-09-24,1866,16.6,12.6,,1866,4,24
1866-09-25,1866,14.1,13.1,,1866,4,25
1866-09-26,1866,14.8,12.0,,1866,4,26
1866-09-27,1866,15.5,14.0,,1866,4,27
1866-09-28,1866,15.7,11.5,,1866,4,28
1866-09-29,1866,15.8,11.4,,1866,4,29
1866-09-30,1866,16.1,13.4,,1866,4,30
1866-10-01,1866,16.2,14.4,,1866,4,31
1866-10-02,1866,15.7,11.9,,1866,4,32
1866-10-03,1866,16.7,13.3,,1866,4,33
1866-10-04,1866,16.9,13.7,,1866,4,34
1866-10-05,1866,15.9,14.6,,1866,4,35
1866-10-06,1866,13.5,12.3,,1866,4,36
1866-10-07,1866,11.2,10.0,,1866,4,37
1866-10-08,1866,10.6,5.6,,1866,4,38
1866-10-09,1866,11.1,8.1,,1866,4,39
1866-10-10,1866,11.1,6.2,,1866,4,40
1866-10-11,1866,9.6,7.6,,1866,4,41
1866-10-12,1866,9.7,8.6,,1866,4,42
1866-10-13,1866,10.1,6.4,,1866,4,43
1866-10-14,1866,9.3,7.0,,1866,4,44
1866-10-15,1866,9.2,7.3,,1866,4,45
1866-10-16,1866,7.8,6.3,,1866,4,46
1866-10-17,1866,6.1,2.5,,1866,4,47
1866-10-18,1866,7.9,3.6,,1866,4,48
1866-10-19,1866,7.6,4.7,,1866,4,49
1866-10-20,1866,6.9,3.5,,1866,4,50
1866-10-21,1866,6.9,2.5,,1866,4,51
1866-10-22,1866,7.0,2.3,,1866,4,52
1866-10-23,1866,8.4,6.3,,1866,4,53
1866-10-24,1866,8.6,7.7,,1866,4,54
1866-10-25,1866,8.3,6.7,,1866,4,55
1866-10-26,1866,7.3,6.4,,1866,4,56
1866-10-27,1866,5.5,3.0,,1866,4,57
1866-10-28,1866,5.9,3.6,,1866,4,58
1866-10-29,1866,6.4,4.7,,1866,4,59
1866-10-30,1866,5.2,0.4,,1866,4,60
1866-10-31,1866,9.6,5.5,,1866,4,61
1866-11-01,1866,8.4,5.7,,1866,4,62
1866-11-02,1866,6.9,3.0,,1866,4,63
1866-11-03,1866,9.0,6.1,,1866,4,64
1866-11-04,1866,10.2,5.6,,1866,4,65
1866-11-05,1866,7.6,5.6,,1866,4,66
1866-11-06,1866,6.1,1.5,,1866,4,67
1866-11-07,1866,5.8,3.6,,1866,4,68
1866-11-08,1866,6.6,0.9,,1866,4,69
1866-11-09,1866,8.4,5.5,,1866,4,70
1866-11-10,1866,3.6,1.3,,1866,4,71
1866-11-11,1866,4.3,-0.3,,1866,4,72
1866-11-12,1866,9.2,6.2,,1866,4,73
1866-11-13,1866,13.6,8.6,,1866,4,74
1866-11-14,1866,7.0,5.2,,1866,4,75
1866-11-15,1866,4.9,3.4,,1866,4,76
1866-11-16,1866,8.8,2.1,,1866,4,77
1866-11-17,1866,2.6,-0.1,,1866,4,78
1866-11-18,1866,1.3,-4.2,,1866,4,79
1866-11-19,1866,3.8,1.9,,1866,4,80
1866-11-20,1866,0.9,-0.4,,1866,4,81
1866-11-21,1866,1.6,0.1,,1866,4,82
1866-11-22,1866,2.7,1.3,,1866,4,83
1866-11-23,1866,3.6,-1.5,,1866,4,84
1866-11-24,1866,5.7,3.7,,1866,4,85
1866-11-25,1866,5.2,0.9,,1866,4,86
1866-11-26,1866,4.6,2.2,,1866,4,87
1866-11-27,1866,4.6,3.9,,1866,4,88
1866-11-28,1866,3.3,1.5,,1866,4,89
1866-11-29,1866,0.4,-1.4,,1866,4,90
1866-11-30,1866,-0.4,-1.0,,1866,4,91
1866-12-01,1866,-0.7,-4.5,,1867,1,1
1866-12-02,1866,2.5,-1.1,,1867,1,2
1866-12-03,1866,4.4,2.0,,1867,1,3
1866-12-04,1866,5.0,0.8,,1867,1,4
1866-12-05,1866,4.0,0.3,,1867,1,5
1866-12-06,1866,4.2,-0.2,,1867,1,6
1866-12-07,1866,5.8,1.0,,1867,1,7
1866-12-08,1866,5.3,3.5,,1867,1,8
1866-12-09,1866,0.9,-2.2,,1867,1,9
1866-12-10,1866,6.5,0.2,,1867,1,10
1866-12-11,1866,5.1,3.6,,1867,1,11
1866-12-12,1866,6.1,-0.4,,1867,1,12
1866-12-13,1866,10.4,8.6,,1867,1,13
1866-12-14,1866,7.1,6.2,,1867,1,14
1866-12-15,1866,5.6,4.3,,1867,1,15
1866-12-16,1866,6.4,3.5,,1867,1,16
1866-12-17,1866,3.6,1.7,,1867,1,17
1866-12-18,1866,1.6,-0.7,,1867,1,18
1866-12-19,1866,0.2,-1.4,,1867,1,19
1866-12-20,1866,0.5,-2.6,,1867,1,20
1866-12-21,1866,0.7,-0.5,,1867,1,21
1866-12-22,1866,-0.6,-3.1,,1867,1,22
1866-12-23,1866,-1.5,-3.5,,1867,1,23
1866-12-24,1866,-1.2,-2.9,,1867,1,24
1866-12-25,1866,-0.4,-3.4,,1867,1,25
1866-12-26,1866,-1.8,-3.6,,1867,1,26
1866-12-27,1866,3.1,-4.0,,1867,1,27
1866-12-28,1866,6.3,4.4,,1867,1,28
1866-12-29,1866,6.9,5.6,,1867,1,29
1866-12-30,1866,8.8,5.9,,1867,1,30
1866-12-31,1866,4.2,2.7,,1867,1,31
1867-01-01,1867,3.7,2.0,,1867,1,32
1867-01-02,1867,2.9,0.5,,1867,1,33
1867-01-03,1867,-1.7,-3.8,,1867,1,34
1867-01-04,1867,-5.3,-7.7,,1867,1,35
1867-01-05,1867,-6.3,-7.5,,1867,1,36
1867-01-06,1867,-2.3,-7.5,,1867,1,37
1867-01-07,1867,3.4,-0.7,,1867,1,38
1867-01-08,1867,7.6,3.4,,1867,1,39
1867-01-09,1867,5.1,4.1,,1867,1,40
1867-01-10,1867,8.6,4.4,,1867,1,41
1867-01-11,1867,3.2,1.3,,1867,1,42
1867-01-12,1867,-3.4,-7.0,,1867,1,43
1867-01-13,1867,-5.2,-11.1,,1867,1,44
1867-01-14,1867,-3.1,-4.5,,1867,1,45
1867-01-15,1867,-4.3,-4.6,,1867,1,46
1867-01-16,1867,-5.7,-7.6,,1867,1,47
1867-01-17,1867,-2.2,-7.3,,1867,1,48
1867-01-18,1867,-5.4,-10.1,,1867,1,49
1867-01-19,1867,-6.9,-12.5,,1867,1,50
